MDS_Dim1,MDS_Dim2,Output
-0.6625277879373792,-0.4377806936264931,0.0308999996632337
-0.5493464021087084,-0.05548292290004573,0.238800004124641
-0.34289917786582697,0.09816434281462946,0.0745000019669532
-0.21126961257755786,-0.4571413638842315,0.145400002598762
-0.518571445562672,-0.9446143745126193,-0.180099993944168
0.09164146582273365,0.07739591959303942,0.113399997353553
-0.9153508510764239,-0.6876545670376273,0.118600003421306
0.358006702927008,-0.8640921179540576,0.220300003886222
-0.13153843233486048,0.6064175276953141,-0.0847000032663345
-0.13006687245344473,0.7445083951365604,-0.397199988365173
0.1848187075932576,-0.9352766305426375,0.062899999320507
-0.6614315474519834,0.5145681624026871,-0.00829999987035989
-0.501463809929016,0.05615222271714348,0.16500000655651
-0.9325246161786549,0.21522576987693942,0.0575999990105628
-0.37454941620544513,-0.7203237874114207,0.185200005769729
-0.21085085192709016,-0.10051163219734466,0.162699997425079
-0.884540568028039,0.19735117950590964,0.194399997591972
-0.006810636327543612,-0.631558454136906,0.139400005340576
-0.21990624719526475,-0.8071621809066061,0.204500004649162
-0.8056308645472198,-0.29002141751614896,0.0593999996781349
-0.16043800927590307,0.2993592159075163,-0.0680000036954879
-0.45665178910671583,-0.09473672643668071,0.234599992632865
-0.4920979191717563,0.201569085125841,0.094200000166893
-0.79244110636104,-0.043660860807948426,-0.0159000009298324
0.22928320774390018,0.6623547045715421,-0.597599983215332
-0.3790386180079084,-0.5527423926758639,0.0817999988794326
-0.3243776806206269,-0.7345680614224988,0.13680000603199
-0.08149345691056074,-0.07928581255079017,0.0747999995946884
-0.45218686888157106,-0.2985062932596495,0.18979999423027
-0.02103052086717059,-0.25097990575625334,0.198899999260902
-0.5883644247106078,0.7289494788402825,-0.198500007390975
0.35054687962861475,0.11308190055215872,-0.0271000005304813
-0.17827910308178777,0.17079739889369547,0.061999998986721
-1.107441257552042,-0.20431154822450648,0.025000000372529
-0.707498881396325,-0.3077453022825396,0.155200004577636
0.5077679107861983,0.02815975472621846,-0.142100006341934
-0.61786721389381,0.14512366698006476,0.198699995875358
-0.7890096997137073,-0.13741388512205333,0.096900001168251
0.4364729760204543,-0.6979063076232364,0.225700005888938
0.559590010532592,-0.030272531420198267,-0.155599996447563
0.5653265984608672,0.03621633410143683,-0.15770000219345
0.5434066219680616,0.0035875720019294295,-0.127700001001358
0.5681791871213532,-0.03491395788019563,-0.106299996376037
0.4984930377544885,0.027071126483858204,-0.128600001335144
0.49146712085063343,0.008051617367196746,-0.112300001084804
0.5349858238298416,0.043245815745325634,-0.18979999423027
0.5544474744428733,-0.0162317413865431,-0.15260000526905
0.5253129611252599,0.013983076865081656,-0.130300000309944
0.5333205575461216,0.00865837325461678,-0.131899997591972
0.4936676761148609,0.011134282763421453,-0.100100003182888
0.5018322608383282,0.01339368035298898,-0.121299996972084
0.5384613495453268,0.05911435423932979,-0.15150000154972
0.4581979702906671,0.01442204695829205,-0.121899999678134
0.48025031851099886,-0.004421854390600619,-0.0958999991416931
0.550325385741309,0.05322873477354588,-0.214900001883506
-0.020851022973132613,-0.6746728373148291,0.166199997067451
0.8255569269297486,0.05030942976752064,-0.367900013923645
0.28480402285066986,-0.14506176417942312,0.0614000000059604
0.15791390277683331,0.7739102663826761,-0.256099998950958
0.24754310832849435,0.6989067623946639,-0.66509997844696
0.31266146296817315,0.08279445293531337,0.00190000003203749
-0.6163045338814509,0.5497666508342939,0.0133999995887279
0.12830260087836742,-0.6387183516669954,0.18359999358654
-0.49929024274439154,-0.9312809071744154,-0.147400006651878
-0.508815592477545,-0.1424880087084805,0.218400001525878
-0.17516583351333445,0.27289680687975526,-0.182999998331069
0.044125531556614556,-0.7657980499092838,0.163200005888938
-0.7424434265337216,-0.8999031932895442,0.110299997031688
0.3331562837730557,0.15852897440556665,-0.152899995446205
0.56834746283542,-0.02462170244568928,-0.144500002264976
-0.12173189619337935,-0.37789495054799865,0.276
-0.014132733201370746,-0.39618659096257275,0.115099996328353
-0.2566117862520977,-0.610248918634098,0.204799994826316
0.8463696555276686,-0.5656178141098109,-0.0571999996900558
-0.31342630171784197,-0.3900593128478567,0.175999999046325
-0.3176561909405324,0.0957988074628988,0.068800002336502
-0.8890553936308575,-0.02896408320146305,0.146200001239776
-0.3829348133938588,-0.23837278319626024,0.125499993562698
0.28147346625438757,-0.7587520723053959,0.0504000000655651
0.10055295990192357,-0.0973730387670381,0.188899993896484
-0.07033696922531561,-0.5182139531720626,0.188899993896484
0.6280249927919271,0.2490601302505877,-0.334300011396408
-0.2767407307921364,-0.8398501139628238,0.159299999475479
-0.5288748616317154,-0.6617078679250311,0.145600005984306
-0.4552278912837909,0.34980554863571395,-0.139300003647804
-0.6640896970755225,-0.05623617795710487,0.209600001573562
-0.3309592299732428,0.02695741343439745,0.200299993157386
0.6524045785607826,-0.017791506163005143,-0.119000002741813
0.23735685595249997,-0.07822841063745785,0.0529999993741512
-0.1434256551291292,-0.7668746728027012,0.181199997663497
-0.7027288330953481,-0.24686060107614696,0.156200006604194
0.6746476194140605,-0.38917858634827385,0.0483999997377395
-0.03165949695103899,-0.5470421310823234,0.150600001215934
0.3041145787656538,0.20053449103895635,-0.115400001406669
0.0556833807663029,-0.6665280949388814,0.146599993109703
-0.559762172382536,-0.3942499651922905,0.120399996638298
0.44125414366137344,0.2683583905437617,-0.209700003266334
0.5937574268813351,0.2583747506018669,-0.360799998044967
-0.17354490454262606,-0.34962972058508035,0.200299993157386
0.0538934939784475,0.817929968465825,-0.497500002384185
-0.169451368221177,-0.4450425951935616,0.19650000333786
-0.8870055993069849,-0.004941046397866213,0.0923999994993209
-0.038428037997700275,-0.13751835553363517,0.0593000017106533
-0.1488491301948704,-0.5154947376771971,0.195700004696846
-0.2625671744329454,0.7084182897920055,-0.125799998641014
0.27402151339053765,-0.3299924089622311,0.134800001978874
-0.7511994949963042,-0.42563404884394124,0.101499997079372
-0.2644088962114935,-0.8551465566344093,0.129999995231628
0.5469602303072167,-0.019291009783879126,-0.149700000882148
0.5803344313596132,0.05092677602974572,-0.215800002217292
-0.649187353121769,0.4608878471576426,0.0615999996662139
0.49334516432395703,-0.5216693189756929,0.141200006008148
0.7346734046570025,-0.13645057859117035,-0.0806000009179115
-0.2969316757304552,-0.44146209412298915,0.188500002026557
0.1769675706739056,-0.3880816063146933,0.0690999999642372
-0.6231294500172937,-0.11568650863651891,0.152899995446205
0.09921903905612989,-0.6581360212247372,0.215000003576278
-0.5001824682588842,-0.5185677077608162,0.166700005531311
0.573011188368965,-0.4804244847705815,0.013600000180304
0.478783386822691,0.784356014378693,-0.05180000141263
0.2912106525333669,-0.3588875245295038,0.0992999970912933
-0.10825657981522258,0.5794475404979667,-0.267800003290176
0.04527617679598302,-0.32606847996793437,0.163599997758865
-0.1170578404188499,-0.4591593485044322,0.218600004911422
0.464402538547618,0.17883439381499905,-0.140699997544288
0.2503508226182603,-0.5839688572756834,0.118699997663497
-0.2717743873098624,0.30480007644717294,-0.177499994635581
-0.407717385989164,0.7127578921521532,0.0388999991118907
-0.25123628910165885,-0.3242902082567325,0.154599994421005
-0.5116673419872713,-0.6531579235644183,0.134700000286102
-1.0599861112830373,-0.020300205785091327,0.0855000019073486
-0.758110138398247,-0.516237957383835,0.135600000619888
-0.9259695466671253,-0.43713813225950066,0.1351999938488
0.29761639119037464,-0.522827050035696,0.131300002336502
-0.5331100257773916,-0.7147681362378197,0.151299998164176
0.5451976015355339,-0.29167312803508494,0.00559999980032444
0.2733001429149124,-0.5180233967687681,0.140300005674362
0.10505894853011659,0.21513768790469973,0.0917000025510787
0.4238281703234208,-0.4947206600824287,-0.0031999999191612
-0.08348529191239167,-0.2012003691482703,0.139400005340576
0.14175153006963875,-0.05046526485742162,0.180700004100799
-1.0879530810419962,-0.1462873159906567,0.0947000011801719
-0.8613416348730167,-0.3088851724924708,-0.0197999998927116
-0.7379134225375918,-0.2214392374385436,0.132699996232986
0.10042283522032278,0.1847731140249236,-0.125100001692771
0.2721555654857042,0.3973074705685933,-0.424899995326995
-0.6061488998092036,0.4417338260352557,-0.00230000005103647
-0.4370710790053853,0.8454058157926074,-0.102700002491474
0.3883592340342241,-0.030001424017507685,-0.147799998521804
0.6021254461283613,-0.47425506327586214,0.00190000003203749
-0.4778000465769306,0.46985841486435753,0.00710000004619359
0.5874768437915697,0.062460125321467434,-0.198500007390975
0.22944506431026665,0.6756394112684055,-0.66100001335144
-0.25625100459191813,-0.65892120376565,0.192499995231628
-0.45299504499680016,0.00046915045634841294,0.15489999949932
0.7190523465442508,0.0037456144429452672,-0.138899996876716
0.5777973040764276,0.10295807904339771,-0.271800011396408
-0.014363091979233033,-0.9828759995726813,0.165600001811981
-0.04064509993175365,-1.0477453120955664,0.098300002515316
0.5398648841318829,0.11843230957541083,-0.279799997806549
-0.8724918105168084,0.3543375952370695,-0.0120000001043081
0.5364118907318703,-0.8740031744551565,0.093699999153614
-0.663703745518001,0.3538383634657382,0.0988000035285949
0.7215991700719422,0.34115235191059623,-0.377799987792968
0.49328556768257986,-0.674090346909343,0.0452000014483928
0.750825058608707,-0.030975092861425704,-0.140100002288818
0.3968901025087463,0.18287719627998916,-0.286700010299682
0.42657307594772653,0.4690155452004298,-0.440299987792968
-0.3279034681889772,0.6339391785940678,-0.298099994659423
0.5305226455317908,0.0789369453304804,-0.206900000572204
-0.08359668818430091,0.5663375073447148,-0.201900005340576
0.4661266168068343,0.2554312440581054,-0.219699993729591
0.35248531865961336,0.6819237109725078,-0.743900001049041
0.4109025511585425,0.7047870136192589,-0.732599973678588
0.3476256107863116,0.21735812007888783,-0.265300005674362
-0.08770408086001537,0.6316124838554144,-0.405000001192092
0.2080204931929397,0.6292579387491204,-0.502499997615814
-0.3096074250786249,0.7116940101033384,-0.219099998474121
0.3495832386903779,0.36317735246833716,-0.237299993634223
0.36683080104058574,0.26129044942281254,-0.178800001740455
0.3621215307679253,0.7868212884616804,-0.794399976730346
0.7116748682227926,0.05705981667776313,-0.249899998307228
0.471288800363177,0.14280425257512971,-0.175300002098083
0.3580082752069399,-0.864091515104577,0.214200004935264
0.43647297601982504,-0.6979063076235503,0.238199993968009
-0.11705784041218323,-0.45915934850886514,0.223100006580352
0.26121692247907596,-0.7458913332994938,0.159700006246566
0.16685159705292016,-0.20564035507509879,0.180299997329711
-0.3383963978013606,-0.3485439532268952,0.153500005602836
-0.4720579955319574,-0.3523471918635865,-0.000300000014249235
-0.18329200204956053,0.6255001575415101,0.00150000001303851
-0.035130864916118346,0.6190137673059608,-0.393700003623962
0.11307873563028897,0.6754344942141404,-0.41729998588562
-0.039840999837930255,0.6417706449562014,-0.44319999217987
-0.07000157774107266,0.5982701325836409,-0.313199996948242
-0.0015501277122681788,0.6550812601503957,-0.437000006437301
-0.13875788745661585,0.6791982418576349,-0.198100000619888
-0.0248990297166101,0.6776394579183422,-0.483399987220764
0.03555651330381822,0.7783691066676426,-0.625699996948242
0.0012438222796814702,0.6635917332127353,-0.445600003004074
0.014380204609511596,0.5589937948298477,-0.337199985980987
-0.03154085017447135,0.6344608306706243,-0.4234000146389
-0.05714613782155658,0.6406845082051672,-0.347799986600875
0.013587512915762295,0.6762024648165637,-0.494100004434585
-0.013219805618057634,0.5202201569651378,-0.246999993920326
0.09159783409610911,0.6046494362109951,-0.456000000238418
-0.03350624610171321,-0.06119981763135325,-0.143500000238418
0.27993474202816515,0.6980789976995796,-0.329499989748001
0.5304958346054632,-0.01476081274917952,-0.148300006985664
0.3122503477945962,0.7453148244241312,-0.372299998998641
0.7359513311611383,-0.32018530763470004,0.0694999992847442
0.1599538136339892,0.2490512150592428,0.189700007438659
0.7076360790066607,-0.2850943914425106,-0.0186000000685453
0.5018507125421356,0.024287959428140427,-0.138099998235702
-0.17098978491461858,-0.6476146048373667,0.210800006985664
-0.0030016988505933086,0.5351690987117513,-0.271899998188018
0.2554019664712286,0.5255300173015884,-0.0207000002264976
-0.009028335612395522,0.7223820652546926,-0.179800003767013
-0.8978651006467058,0.07614883234187891,0.0509999990463256
0.409362399999467,-0.11286109505416642,-0.063799999654293
0.4837699086785775,-0.4254467699172891,0.0847999975085258
-0.28723415404703484,0.8466405172279773,-0.166099995374679
-0.46550651552231326,-0.4824910321588744,0.123999997973442
0.10493603870272154,0.6794734575396174,-0.282400012016296
0.6022899736598123,0.06399758656337401,-0.200900003314018
-0.6486481088376805,0.2275852045248201,0.251
-0.5692289157387075,-0.6795443990150664,0.132100000977516
0.8023886759424699,-0.3281962895528321,-0.095100000500679
-0.2383400701546274,0.41799225367106874,-0.141299992799758
0.04517222139243197,-0.593121552086393,0.192200005054473
