0,1,2,3,4,5
0.18333333333333335,0.0,16.666666666666664,0.0,0.0,0.0
0.2,0.0,16.666666666666664,0.0,0.0,0.0
0.21666666666666667,0.0,16.666666666666664,0.0,0.0,0.0
0.23333333333333334,0.0,16.666666666666664,0.0,0.0,0.0
0.25,0.0,16.666666666666664,0.0,0.0,0.0
0.1,0.0,20.555555555555557,0.0,0.0,0.0
0.11666666666666667,0.0,20.555555555555557,0.0,0.0,0.0
0.13333333333333333,0.0,20.555555555555557,0.0,0.0,0.0
0.15000000000000002,0.0,20.555555555555557,0.0,0.0,0.0
0.16666666666666669,0.0,20.555555555555557,0.0,0.0,0.0
0.18333333333333335,0.0,20.555555555555557,0.0,0.0,0.0
0.2,0.0,20.555555555555557,0.0,0.0,0.0
0.21666666666666667,0.0,20.555555555555557,0.0,0.0,0.0
0.23333333333333334,0.0,20.555555555555557,0.0,0.0,0.0
0.25,0.0,20.555555555555557,0.0,0.0,0.0
0.1,0.0,24.444444444444443,0.0,0.0,0.0
0.11666666666666667,0.0,24.444444444444443,0.0,0.0,0.0
0.13333333333333333,0.0,24.444444444444443,0.0,0.0,0.0
0.15000000000000002,0.0,24.444444444444443,0.0,0.0,0.0
0.16666666666666669,0.0,24.444444444444443,0.0,0.0,0.0
0.18333333333333335,0.0,24.444444444444443,0.0,0.0,0.0
0.2,0.0,24.444444444444443,0.0,0.0,0.0
0.21666666666666667,0.0,24.444444444444443,0.0,0.0,0.0
0.23333333333333334,0.0,24.444444444444443,0.0,0.0,0.0
0.25,0.0,24.444444444444443,0.0,0.0,0.0
0.1,0.0,28.333333333333332,0.0,0.0,0.0
0.11666666666666667,0.0,28.333333333333332,0.0,0.0,0.0
0.13333333333333333,0.0,28.333333333333332,0.0,0.0,0.0
0.15000000000000002,0.0,28.333333333333332,0.0,0.0,0.0
0.16666666666666669,0.0,28.333333333333332,0.0,0.0,0.0
0.18333333333333335,0.0,28.333333333333332,0.0,0.0,0.0
0.2,0.0,28.333333333333332,0.0,0.0,0.0
0.21666666666666667,0.0,28.333333333333332,0.0,0.0,0.0
0.23333333333333334,0.0,28.333333333333332,0.0,0.0,0.0
0.25,0.0,28.333333333333332,0.0,0.0,0.0
0.1,0.0,32.22222222222222,0.0,0.0,0.0
0.11666666666666667,0.0,32.22222222222222,0.0,0.0,0.0
0.13333333333333333,0.0,32.22222222222222,0.0,0.0,0.0
0.15000000000000002,0.0,32.22222222222222,0.0,0.0,0.0
0.16666666666666669,0.0,32.22222222222222,0.0,0.0,0.0
0.18333333333333335,0.0,32.22222222222222,0.0,0.0,0.0
0.2,0.0,32.22222222222222,0.0,0.0,0.0
0.21666666666666667,0.0,32.22222222222222,0.0,0.0,0.0
0.23333333333333334,0.0,32.22222222222222,0.0,0.0,0.0
0.25,0.0,32.22222222222222,0.0,0.0,0.0
0.1,0.0,36.111111111111114,0.0,0.0,0.0
0.11666666666666667,0.0,36.111111111111114,0.0,0.0,0.0
0.13333333333333333,0.0,36.111111111111114,0.0,0.0,0.0
0.15000000000000002,0.0,36.111111111111114,0.0,0.0,0.0
0.16666666666666669,0.0,36.111111111111114,0.0,0.0,0.0
0.18333333333333335,0.0,36.111111111111114,0.0,0.0,0.0
0.2,0.0,36.111111111111114,0.0,0.0,0.0
0.21666666666666667,0.0,36.111111111111114,0.0,0.0,0.0
0.23333333333333334,0.0,36.111111111111114,0.0,0.0,0.0
0.25,0.0,36.111111111111114,0.0,0.0,0.0
0.1,0.0,40.0,0.0,0.0,0.0
0.11666666666666667,0.0,40.0,0.0,0.0,0.0
0.13333333333333333,0.0,40.0,0.0,0.0,0.0
0.15000000000000002,0.0,40.0,0.0,0.0,0.0
0.16666666666666669,0.0,40.0,0.0,0.0,0.0
0.18333333333333335,0.0,40.0,0.0,0.0,0.0
0.2,0.0,40.0,0.0,0.0,0.0
0.21666666666666667,0.0,40.0,0.0,0.0,0.0
0.23333333333333334,0.0,40.0,0.0,0.0,0.0
0.25,0.0,40.0,0.0,0.0,0.0
