0,1,2,3,4,5,6,7
0.9900000095367432,0.9300000071525574,0.8999999761581421,0.3499999940395355,0.3199999928474426,0.949999988079071,0.02432570420205593,0.27157923579216003
0.7699999809265137,0.8299999833106995,0.8299999833106995,0.17000000178813934,0.949999988079071,0.949999988079071,0.01577814668416977,0.3779413104057312
0.03058246277348529,0.3900233866406788,0.9499772547735047,0.8002236830269793,0.44999998807907104,0.20000000298023224,0.000623141648247838,2.4978485107421875
0.029999999329447746,0.39012078865489225,0.9297190496513256,0.8030156264870263,0.44999998807907104,0.20000000298023224,0.005374914966523647,1.9196782112121582
0.07058115203040817,0.39010800515581534,0.9501713089300926,0.769792207403759,0.44999979569419435,0.19999823159759147,0.005857112817466259,1.8538655042648315
0.03058246277348529,0.39002331318619304,0.9499772242456421,0.8002159602578789,0.44999998807907104,0.19999093701308504,0.0007016852032393217,2.470067262649536
0.029952171343572136,0.39002166843849057,0.9498457901555227,0.8029419734469723,0.44999998807907104,0.19999977671133554,0.002517024055123329,2.316441774368286
0.029999999329447746,0.39012078865489225,0.9297190496513256,0.8002556124735875,0.4500030362417578,0.20000000298023224,0.0039902981370687485,2.1807148456573486
0.029952171343572136,0.39002167079212935,0.9498457901555227,0.8029419734469723,0.44999998807907104,0.19999977671133554,0.002517024055123329,2.316441774368286
0.139977180722744,0.36625752169558906,0.8904827556504014,0.7699856394228883,0.44998838894527693,0.19999813639402425,0.004464252386242151,1.9355618953704834
0.029999999329447746,0.39012078865489225,0.9297190496513256,0.8001811274297254,0.4500002163784039,0.20000000298023224,0.004265817813575268,1.9676042795181274
0.029952171343572136,0.39002167079212935,0.9498457901555227,0.8030164584908345,0.45000280794242487,0.19999977671133554,0.0020801681093871593,2.3690972328186035
0.13952093563254364,0.4032477568606022,0.8899755090527484,0.7700025151180958,0.450003323726778,0.19994358545092725,0.008545284159481525,0.865712583065033
0.03090483760708427,0.3899959912770708,0.9499905990296514,0.8031072294159657,0.4499645108377082,0.20000000194465598,0.003697025589644909,2.2561593055725098
0.031206973269697673,0.3900233866406788,0.9499772547735047,0.8002236830269793,0.4499910575403903,0.20000000298023224,0.001188971451483667,2.45876145362854
0.1398754291344967,0.39000025613191797,0.8902941479452697,0.7699990197800681,0.4499982564743348,0.21654463171298596,0.00857168436050415,0.5578063130378723
0.13999976001166223,0.390751311207014,0.8899949092599075,0.7699987422697812,0.4499886293501506,0.21629649544984345,0.00932659488171339,0.5295984148979187
0.1400014092271626,0.3899100975656252,0.8653688944456273,0.7697900607072486,0.44999994847884606,0.21599320958141185,0.007698887027800083,0.904843807220459
0.14000407115871755,0.3900209418689964,0.8746323845685986,0.7700000347895184,0.44999997618479276,0.20000000298023224,-0.0006105090724304318,2.9506020545959473
0.13952093563254364,0.403282494249191,0.889974419131226,0.7700049116560095,0.4500032832284419,0.19994358545092725,0.008482376113533974,0.8791925311088562
0.14000402414817567,0.3899969053239916,0.8884412339909435,0.7700008525497782,0.44998834089399065,0.2160456045193957,0.01078809890896082,0.5011953115463257
0.1400014092271626,0.3899100975656252,0.8653688944456273,0.7698525427373591,0.44999994847884606,0.21599320958141185,0.007928998209536076,0.9021600484848022
0.07058115203040817,0.3901090860464449,0.9501713089300926,0.769792207403759,0.450000023767376,0.2000002310397127,0.005855759605765343,1.8544670343399048
0.07058115203040817,0.39003116680573535,0.9501774676392384,0.7700495291278654,0.4499999879615078,0.19999820290729411,0.006062537431716919,1.7134010791778564
0.07039856054455627,0.39010800515581534,0.9501713089300926,0.7697966365390266,0.44999998942403224,0.19999823159759147,0.0057114847004413605,1.8867692947387695
0.14000402414817567,0.3899509282360677,0.8884412339909435,0.7699999809265137,0.4499882886450604,0.21598697787350174,0.010477876290678978,0.5116429328918457
0.14000264404002846,0.3902304672002653,0.8901807632872248,0.7700019375743419,0.44998614783795465,0.13745499963217836,0.007066220976412296,1.375817894935608
