,h0,theta0,fx,fy,fz,mx,my,mz,f_thrust,f_lift,mz,vy,wz,Cd,Cpout,Eta
0,0.03678937018262051,-0.2546817118709049,-0.2380995357948396,0.38281064715531865,0.6733236122166653,-0.33789553039119224,0.2623616460726937,0.024557870134906817,1.0274763502791608,0.051863605252288336,-0.023377870134906817,0.0,0.0,1.885865277911922,7.080186290296184,0.2663581437816986
1,0.037047583862354475,-0.2526910133491,-0.2402501655338621,0.3508527807437671,0.6741144565066655,-0.32800364761239664,0.2555411819561689,0.023832330114440272,0.9966457565741628,0.04533742620047709,-0.02265233011444027,0.13021709050891997,1.0067537510953517,1.8808031139400232,7.093597158130553,0.2651409534560728
2,0.03731023854465619,-0.2506546968665235,-0.24343057477191482,0.3188249614508781,0.6748875622309013,-0.3181134324953117,0.24858877507592098,0.023112536882275627,0.9654816639652258,0.039904213136330136,-0.021932536882275627,0.13237285617850522,1.0294618960129607,1.8758880577735046,7.105929769930557,0.2639891074791521
3,0.037577075287068495,-0.24857316576504815,-0.24777171028585235,0.2867283237305443,0.6754941691918634,-0.30825487483311914,0.24150981976699046,0.02240690694799807,0.9339584670200062,0.0356975629702187,-0.02122690694799807,0.13438511667934402,1.0519795308434123,1.8711189707534193,7.117810665240666,0.26287844096372204
4,0.03784777901137357,-0.24644677874314982,-0.2533295676354321,0.2546241452080725,0.6757343401008784,-0.2984753019388072,0.23429288554338368,0.021722696398534358,0.9021285832833184,0.032793328083647655,-0.020542696398534357,0.1362355194170113,1.074210558719639,1.8664973922749766,7.129250553516743,0.2618083595553061
5,0.03812201736473654,-0.2442763235301696,-0.26006747632819716,0.2226616378990032,0.6757332064979955,-0.2888297610243424,0.2269251636768789,0.021062788583259908,0.8701529831726549,0.031198401336291537,-0.019882788583259908,0.1379078119211393,1.0959876017744354,1.8620262908602516,7.1402632749753,0.26077838017348076
6,0.038399410259058124,-0.24206282833605208,-0.26798565078547476,0.19101997098866622,0.6758229788575729,-0.2793729437791981,0.2194132498520383,0.020426237865496213,0.8382131714843317,0.030961280887198628,-0.019246237865496212,0.13939309898462066,1.1172611639154033,1.8577078745108202,7.150863505251447,0.25978790857167916
7,0.03867958976067502,-0.23980727887450798,-0.2770817466234521,0.15986733364896832,0.676039801116958,-0.2701535365101516,0.21177837888605622,0.019808678615624895,0.8064813440845912,0.03212366848022058,-0.018628678615624894,0.14070414681511578,1.1380877489518062,1.853542582343998,7.161062528721228,0.2588362515911435
8,0.03896222684631859,-0.23751047734024486,-0.2871355662879266,0.12938078717832813,0.6763632427785508,-0.26120660144617747,0.20403337090943385,0.019203844278639033,0.7751903199932335,0.03451592556354377,-0.018023844278639033,0.14183396346163085,1.1585470853678475,1.849528935811242,7.170868067712591,0.25792259993443395
9,0.03924692561452155,-0.2351730905330366,-0.2978406093271963,0.09985300146685014,0.6768867377397282,-0.25255830675178675,0.19617847538653863,0.018605658652465648,0.7447042180753543,0.0379091350011494,-0.017425658652465648,0.14276859822058563,1.1787658710481694,1.8456630476296914,7.180285157202557,0.2570459260630204
10,0.03953330123920093,-0.23279541385605218,-0.30907500552217215,0.071589327768264,0.6775348457753275,-0.24422976886090064,0.1882189538337483,0.018008864818113677,0.7153551086737318,0.04225334548490961,-0.016828864818113676,0.14352931335200567,1.1988942323708784,1.84193774031614,7.189314646148212,0.25620491395560036
11,0.03982104286792957,-0.23037751360355307,-0.32099530820973277,0.04481382982286194,0.6780696395975379,-0.23624216256155475,0.18016953923983128,0.017410130031986357,0.6873321609343993,0.047747713487224175,-0.016230130031986357,0.14416205870045223,1.218963876407908,1.8383432274106315,7.197954917870789,0.2553979912886739
12,0.04010994947400274,-0.22791955835042055,-0.33371884330330187,0.01968848437701489,0.6782590858909857,-0.22862296297529008,0.17204312852497822,0.016808527277023703,0.6607750805659145,0.05453704075170107,-0.015628527277023702,0.14471190444507834,1.2390064522552133,1.834869486211348,7.2062066381217065,0.25462349032633425
13,0.04039989048570988,-0.22542148779453222,-0.3471886578956187,-0.0037099786858612992,0.6780127496056926,-0.22140849344766056,0.16384729158244737,0.01620479408368857,0.6357812450252418,0.0625755351822177,-0.015024794083688571,0.14519295310711985,1.259065415284838,1.8315076346351293,7.214075872182361,0.25387973000082575
14,0.04069072128643122,-0.2228832966892812,-0.36139570714948227,-0.02538444569611783,0.6773829195859612,-0.2146408969423677,0.15559394950842395,0.015600440176827211,0.612359643922615,0.07184524374621543,-0.01442044017682721,0.14559588659759232,1.2790185750151881,1.8282492967336608,7.221573223797994,0.253164960054527
15,0.04098227403210025,-0.22030541349447147,-0.37647740762327686,-0.045412367242597625,0.676604486836996,-0.20835608587072704,0.14730206868645668,0.01499648206858599,0.5904144865842933,0.08245437379139936,-0.013816482068585989,0.145891723578569,1.2986134734712245,1.8250859197983373,7.228712084676411,0.2524773290759769
16,0.041274288180745494,-0.2176888427953963,-0.39258588924656,-0.06389862214651101,0.6758701128552868,-0.20257581587598106,0.13898473214855214,0.014393782081009311,0.5698212522839371,0.09452013553860145,-0.01321378208100931,0.14605062365622562,1.317620964946975,1.8220093974462286,7.235509167710251,0.25181495250911573
17,0.041566476526725155,-0.21503492963468357,-0.4096667541626629,-0.08085725895636371,0.6751638896020438,-0.19730066562415374,0.13064128357224966,0.013793745009039625,0.5505896408466326,0.10797824763105723,-0.012613745009039624,0.14608178347116396,1.3359888187876243,1.8190131360186028,7.241983615095631,0.25117609106805233
